Price,Close,High,Low,Open,Volume
Ticker,BSX,BSX,BSX,BSX,BSX
Date,,,,,
2024-04-18,67.41999816894531,68.19999694824219,67.22000122070312,68.05000305175781,5946600
2024-04-19,67.33000183105469,68.08000183105469,66.91000366210938,67.87000274658203,6951300
2024-04-22,68.0199966430664,68.61000061035156,66.80000305175781,67.62999725341797,7659800
2024-04-23,68.98999786376953,69.0,67.80000305175781,68.31999969482422,9075700
2024-04-24,72.91000366210938,74.38999938964844,72.55000305175781,73.13999938964844,15276500
2024-04-25,73.26000213623047,73.63999938964844,72.91000366210938,73.12999725341797,8172200
2024-04-26,73.16999816894531,73.61000061035156,72.63999938964844,72.87999725341797,8786200
2024-04-29,72.5,73.12999725341797,71.75,73.08000183105469,9463900
2024-04-30,71.87000274658203,72.79000091552734,71.73999786376953,72.33999633789062,8718100
2024-05-01,72.20999908447266,72.98999786376953,71.13999938964844,71.61000061035156,6021100
2024-05-02,72.02999877929688,72.55999755859375,70.97000122070312,72.47000122070312,7610500
2024-05-03,72.8499984741211,73.08000183105469,71.81999969482422,72.22000122070312,7452100
2024-05-06,72.55000305175781,73.2699966430664,72.41999816894531,73.04000091552734,4922800
2024-05-07,73.43000030517578,73.5,72.62000274658203,72.69999694824219,4151500
2024-05-08,72.72000122070312,73.66000366210938,72.61000061035156,73.51000213623047,5054000
2024-05-09,74.0999984741211,74.1500015258789,72.73999786376953,72.73999786376953,6134800
2024-05-10,73.69000244140625,74.30000305175781,73.54000091552734,74.19999694824219,3790500
2024-05-13,72.80999755859375,73.83000183105469,72.66000366210938,73.68000030517578,6182000
2024-05-14,73.48999786376953,73.63999938964844,72.30999755859375,72.5999984741211,5848500
2024-05-15,74.44999694824219,74.66999816894531,73.86000061035156,73.86000061035156,4492500
2024-05-16,74.55000305175781,74.7699966430664,74.18000030517578,74.43000030517578,5636700
2024-05-17,74.6500015258789,74.94000244140625,74.05999755859375,74.94000244140625,6978200
2024-05-20,75.36000061035156,76.06999969482422,74.80999755859375,74.80999755859375,6534100
2024-05-21,75.66999816894531,76.11000061035156,75.44999694824219,75.55999755859375,5801500
2024-05-22,75.37000274658203,76.25,75.1500015258789,75.94999694824219,6390200
2024-05-23,74.37999725341797,75.5199966430664,74.29000091552734,75.47000122070312,5581300
2024-05-24,75.62999725341797,76.12999725341797,74.54000091552734,74.54000091552734,4786600
2024-05-28,75.16999816894531,75.81999969482422,74.86000061035156,75.58999633789062,4252400
2024-05-29,74.9800033569336,75.37999725341797,74.77999877929688,74.77999877929688,6809400
2024-05-30,75.0,75.5,74.62000274658203,75.11000061035156,5150700
2024-05-31,75.56999969482422,75.68000030517578,74.43000030517578,75.18000030517578,8825200
2024-06-03,75.5,75.91999816894531,74.83999633789062,75.36000061035156,3217200
2024-06-04,75.91999816894531,76.11000061035156,75.16000366210938,75.37999725341797,3245800
2024-06-05,75.88999938964844,76.04000091552734,75.4800033569336,76.0,5193800
2024-06-06,76.12000274658203,76.30999755859375,75.3499984741211,75.75,5979000
2024-06-07,77.11000061035156,77.55999755859375,76.3499984741211,76.5999984741211,6918900
2024-06-10,77.41999816894531,77.52999877929688,76.69999694824219,76.94999694824219,3471600
2024-06-11,77.1500015258789,77.47000122070312,76.75,77.44000244140625,3754700
2024-06-12,77.41000366210938,77.63999938964844,76.68000030517578,77.19999694824219,3219700
2024-06-13,76.95999908447266,77.30000305175781,76.25,77.11000061035156,4054200
2024-06-14,76.76000213623047,77.02999877929688,76.43000030517578,76.8499984741211,3540300
2024-06-17,76.19000244140625,76.72000122070312,75.95999908447266,76.37999725341797,6443600
2024-06-18,76.30999755859375,76.48999786376953,75.37999725341797,76.12999725341797,5365900
2024-06-20,77.0,77.26000213623047,76.4000015258789,76.5999984741211,8725700
2024-06-21,77.70999908447266,77.80999755859375,76.9000015258789,77.0999984741211,9938200
2024-06-24,76.70999908447266,77.98999786376953,76.54000091552734,77.69999694824219,5594600
2024-06-25,77.51000213623047,77.5999984741211,76.63999938964844,76.9000015258789,6238100
2024-06-26,77.0999984741211,77.43000030517578,76.76000213623047,77.16999816894531,6013200
2024-06-27,77.0,77.5,76.6500015258789,77.1500015258789,4196100
2024-06-28,77.01000213623047,77.44000244140625,76.69999694824219,77.01000213623047,7714800
2024-07-01,76.41000366210938,77.94999694824219,76.23999786376953,77.30000305175781,4234500
2024-07-02,76.55000305175781,76.7300033569336,75.91000366210938,76.38999938964844,3321800
2024-07-03,76.11000061035156,77.0,75.70999908447266,76.80000305175781,2144400
2024-07-05,76.4000015258789,76.68000030517578,75.7699966430664,76.55999755859375,4641100
2024-07-08,76.11000061035156,76.43000030517578,75.98999786376953,76.37000274658203,4537500
2024-07-09,76.51000213623047,76.75,76.06999969482422,76.44999694824219,3954700
2024-07-10,77.11000061035156,77.1500015258789,76.02999877929688,76.55000305175781,3334900
2024-07-11,76.88999938964844,77.23999786376953,76.61000061035156,77.08000183105469,5818300
2024-07-12,77.69000244140625,77.87999725341797,76.66999816894531,76.87999725341797,4430800
2024-07-15,78.0199966430664,78.9800033569336,77.70999908447266,78.0,6481600
2024-07-16,78.13999938964844,78.45999908447266,77.63999938964844,78.01000213623047,4243300
2024-07-17,77.41000366210938,78.38999938964844,77.08000183105469,78.06999969482422,5215200
2024-07-18,75.55000305175781,77.6500015258789,74.1500015258789,77.19999694824219,9579800
2024-07-19,77.55999755859375,77.69000244140625,76.22000122070312,76.9000015258789,7913000
2024-07-22,78.2699966430664,78.63999938964844,77.47000122070312,77.66999816894531,6471000
2024-07-23,78.58999633789062,79.43000030517578,78.19000244140625,78.55999755859375,6719000
2024-07-24,77.76000213623047,78.08999633789062,75.41000366210938,76.5999984741211,15546900
2024-07-25,74.26000213623047,78.76000213623047,74.12999725341797,78.25,10960800
2024-07-26,74.91999816894531,75.66999816894531,74.41999816894531,74.5,7973400
2024-07-29,75.58999633789062,75.70999908447266,74.45999908447266,75.22000122070312,6993200
2024-07-30,74.02999877929688,75.48999786376953,73.43000030517578,75.30000305175781,9997500
2024-07-31,73.87999725341797,74.56999969482422,73.47000122070312,74.5,8446700
2024-08-01,75.16000366210938,75.18000030517578,73.86000061035156,74.12000274658203,5946200
2024-08-02,74.5,75.36000061035156,73.33999633789062,75.12000274658203,5500500
2024-08-05,72.95999908447266,73.58000183105469,71.87999725341797,73.45999908447266,7241500
2024-08-06,73.76000213623047,74.7699966430664,73.0199966430664,73.58000183105469,5107300
2024-08-07,73.77999877929688,74.73999786376953,73.61000061035156,73.80000305175781,4624100
2024-08-08,75.55000305175781,75.77999877929688,74.01000213623047,74.27999877929688,4505000
2024-08-09,76.19000244140625,76.33000183105469,75.0,75.52999877929688,3835000
2024-08-12,75.94000244140625,76.25,75.44000244140625,75.95999908447266,4043000
2024-08-13,75.91999816894531,76.22000122070312,75.5999984741211,76.0999984741211,4011600
2024-08-14,76.41999816894531,76.55000305175781,75.52999877929688,75.94000244140625,3623200
2024-08-15,77.58000183105469,77.81999969482422,76.5999984741211,76.75,4730200
2024-08-16,78.25,78.30999755859375,77.29000091552734,77.68000030517578,4414400
2024-08-19,78.68000030517578,78.98999786376953,77.70999908447266,78.0999984741211,4277700
2024-08-20,78.4800033569336,79.05000305175781,78.08000183105469,78.9000015258789,3154000
2024-08-21,78.80999755859375,78.94999694824219,78.30000305175781,78.52999877929688,3232600
2024-08-22,79.58000183105469,79.91999816894531,79.0,79.36000061035156,3874300
2024-08-23,79.16999816894531,79.9000015258789,78.52999877929688,79.80000305175781,4006200
2024-08-26,79.47000122070312,79.94000244140625,78.9000015258789,79.08999633789062,2792100
2024-08-27,79.83000183105469,79.98999786376953,79.44999694824219,79.5,3240500
2024-08-28,79.5199966430664,80.0199966430664,79.02999877929688,80.0,4196100
2024-08-29,80.66999816894531,80.95999908447266,79.52999877929688,79.66999816894531,5519600
2024-08-30,81.79000091552734,82.0999984741211,80.69999694824219,80.83000183105469,7639700
2024-09-03,81.13999938964844,82.08000183105469,80.79000091552734,81.69999694824219,5456500
2024-09-04,81.95999908447266,82.47000122070312,81.18000030517578,81.3499984741211,4711700
2024-09-05,81.37000274658203,81.87999725341797,80.5,81.7699966430664,4462200
2024-09-06,81.5999984741211,81.9800033569336,80.79000091552734,81.4000015258789,4619000
2024-09-09,82.6500015258789,82.80000305175781,81.79000091552734,82.30000305175781,5436400
2024-09-10,83.05999755859375,83.2300033569336,82.47000122070312,82.9000015258789,5088600
2024-09-11,82.94000244140625,83.2699966430664,81.5,82.87999725341797,4832300
2024-09-12,83.83000183105469,83.83999633789062,82.45999908447266,82.94999694824219,3661500
2024-09-13,83.30999755859375,84.12000274658203,83.16999816894531,83.80000305175781,3602500
2024-09-16,83.51000213623047,84.01000213623047,82.86000061035156,83.80000305175781,4908200
2024-09-17,82.5199966430664,83.45999908447266,81.54000091552734,83.33000183105469,7092200
2024-09-18,82.56999969482422,83.37999725341797,81.81999969482422,82.5,7749500
2024-09-19,83.70999908447266,84.88999938964844,83.33000183105469,83.41000366210938,7860700
2024-09-20,83.91999816894531,84.05000305175781,83.0999984741211,83.55999755859375,6968200
2024-09-23,84.0,84.70999908447266,83.62999725341797,84.2699966430664,5657800
2024-09-24,83.51000213623047,83.7300033569336,83.05000305175781,83.45999908447266,5115200
2024-09-25,83.5,84.06999969482422,83.08000183105469,83.95999908447266,3239800
2024-09-26,83.08000183105469,83.69000244140625,82.58999633789062,83.56999969482422,4066900
2024-09-27,83.3499984741211,83.72000122070312,82.76000213623047,83.01000213623047,4915600
2024-09-30,83.80000305175781,83.86000061035156,82.91999816894531,83.31999969482422,3961800
2024-10-01,84.13999938964844,84.25,83.41000366210938,83.86000061035156,5537700
2024-10-02,84.48999786376953,84.58000183105469,83.16000366210938,84.0,4518100
2024-10-03,83.81999969482422,84.44999694824219,83.44000244140625,84.41999816894531,4580800
2024-10-04,84.54000091552734,84.66000366210938,83.19999694824219,84.04000091552734,4243600
2024-10-07,84.41000366210938,85.26000213623047,83.7300033569336,84.37999725341797,5806300
2024-10-08,85.83999633789062,86.08999633789062,84.70999908447266,85.12000274658203,5347700
2024-10-09,86.69999694824219,86.98999786376953,84.2699966430664,84.62999725341797,7038900
2024-10-10,86.19999694824219,86.7699966430664,85.7699966430664,86.7699966430664,4921000
2024-10-11,87.0999984741211,87.27999877929688,86.19000244140625,86.52999877929688,5960500
2024-10-14,87.55000305175781,87.79000091552734,86.91999816894531,87.5999984741211,5361600
2024-10-15,86.7699966430664,88.08999633789062,86.51000213623047,87.80000305175781,6087400
2024-10-16,87.0,87.43000030517578,86.44000244140625,86.54000091552734,4134600
2024-10-17,86.41999816894531,87.44000244140625,86.41999816894531,87.30999755859375,4560100
2024-10-18,88.06999969482422,88.70999908447266,85.5,86.12000274658203,6349600
2024-10-21,88.05000305175781,88.79000091552734,87.87000274658203,88.08000183105469,5616700
2024-10-22,88.01000213623047,88.43000030517578,87.12000274658203,87.30999755859375,5822500
2024-10-23,87.44999694824219,87.58000183105469,83.2699966430664,85.27999877929688,19619300
2024-10-24,85.0999984741211,88.69999694824219,85.02999877929688,88.37000274658203,10848600
2024-10-25,84.7300033569336,85.56999969482422,83.58999633789062,85.25,6297000
2024-10-28,84.76000213623047,85.56999969482422,84.66000366210938,85.0,8882500
2024-10-29,84.55999755859375,85.12999725341797,84.37000274658203,84.75,7465600
2024-10-30,83.98999786376953,84.66000366210938,80.63999938964844,84.51000213623047,12004200
2024-10-31,84.0199966430664,85.25,83.37999725341797,83.70999908447266,7444300
2024-11-01,83.62000274658203,84.7699966430664,83.5,84.33000183105469,7051500
2024-11-04,84.72000122070312,85.23999786376953,83.55000305175781,83.6500015258789,5853100
2024-11-05,85.54000091552734,85.69000244140625,84.12999725341797,84.54000091552734,5400700
2024-11-06,86.44000244140625,88.0199966430664,85.02999877929688,88.0,6203800
2024-11-07,86.87999725341797,87.33999633789062,86.11000061035156,86.83000183105469,4836500
2024-11-08,88.25,88.94000244140625,87.18000030517578,87.56999969482422,5242200
2024-11-11,88.4800033569336,88.9000015258789,88.20999908447266,88.6500015258789,4067100
2024-11-12,88.72000122070312,89.01000213623047,88.01000213623047,88.62999725341797,4989300
2024-11-13,88.7699966430664,89.30000305175781,88.66000366210938,88.75,4176500
2024-11-14,87.58999633789062,89.08999633789062,87.4800033569336,88.6500015258789,5120200
2024-11-15,86.98999786376953,87.80000305175781,86.01000213623047,87.12000274658203,10230100
2024-11-18,90.44999694824219,91.08000183105469,88.5,88.75,9011900
2024-11-19,90.33000183105469,90.75,89.37000274658203,90.02999877929688,5586200
2024-11-20,90.16999816894531,90.80999755859375,89.47000122070312,90.80999755859375,4786800
2024-11-21,91.5,91.72000122070312,90.2300033569336,90.6500015258789,4195100
2024-11-22,90.0,91.93000030517578,89.0199966430664,91.79000091552734,5571700
2024-11-25,89.25,90.30000305175781,87.94999694824219,89.69000244140625,10227300
2024-11-26,90.20999908447266,90.38999938964844,89.0999984741211,89.77999877929688,4284200
2024-11-27,90.75,91.02999877929688,90.05000305175781,90.4000015258789,3788400
2024-11-29,90.66000366210938,91.31999969482422,89.88999938964844,90.51000213623047,3447000
2024-12-02,90.43000030517578,91.33999633789062,90.19999694824219,90.77999877929688,3388000
2024-12-03,90.47000122070312,90.79000091552734,89.62000274658203,90.0,3191900
2024-12-04,90.83999633789062,91.30999755859375,90.05000305175781,90.37999725341797,3507300
2024-12-05,90.52999877929688,91.05999755859375,89.76000213623047,90.0,4173500
2024-12-06,90.06999969482422,90.80000305175781,89.95999908447266,90.36000061035156,3302000
2024-12-09,88.72000122070312,90.66999816894531,88.51000213623047,90.12000274658203,4877300
2024-12-10,90.19999694824219,90.47000122070312,88.7300033569336,89.29000091552734,4612100
2024-12-11,90.55999755859375,90.97000122070312,90.1500015258789,90.61000061035156,3168400
2024-12-12,90.41999816894531,91.37000274658203,90.31999969482422,90.70999908447266,4050800
2024-12-13,90.11000061035156,91.02999877929688,90.05000305175781,90.54000091552734,3181500
2024-12-16,90.45999908447266,91.58999633789062,89.48999786376953,90.77999877929688,5664900
2024-12-17,90.43000030517578,90.91000366210938,89.70999908447266,90.5,4903800
2024-12-18,88.02999877929688,90.20999908447266,87.94999694824219,90.13999938964844,5167700
2024-12-19,88.66000366210938,89.23999786376953,87.72000122070312,88.04000091552734,5620600
2024-12-20,88.94999694824219,89.66999816894531,87.25,88.0,15909900
2024-12-23,89.86000061035156,89.98999786376953,88.36000061035156,89.2699966430664,3833800
2024-12-24,91.06999969482422,91.08999633789062,89.66000366210938,89.86000061035156,1880000
2024-12-26,91.44999694824219,91.55000305175781,90.58999633789062,90.68000030517578,2601600
